,date,temp,max,min
18635,1984-02-12,10.78,20.61,2.22
18636,1984-02-13,11.67,20.61,4.39
18637,1984-02-14,13.17,19.39,9.39
18638,1984-02-15,11.33,22.22,3.28
18639,1984-02-16,11.61,20.0,3.89
18640,1984-02-17,6.5,15.61,-1.0
18641,1984-02-18,8.11,18.28,0.0
18642,1984-02-19,10.33,18.89,0.0
18643,1984-02-20,10.78,20.61,1.72
18644,1984-02-21,11.11,20.61,2.22
18645,1984-02-22,10.0,18.89,3.89
18646,1984-02-23,10.39,20.0,0.61
18647,1984-02-24,10.11,19.39,1.72
18648,1984-02-25,10.22,17.22,4.39
18649,1984-02-26,11.5,19.39,1.72
18650,1984-02-27,15.83,21.11,12.22
18651,1984-02-28,13.94,21.72,4.39
18652,1984-02-29,11.72,22.22,3.28
18653,1984-03-01,11.28,20.0,3.89
18654,1984-03-02,12.56,22.78,3.89
18655,1984-03-03,13.56,25.61,4.39
18656,1984-03-04,13.78,25.0,6.72
18657,1984-03-05,15.17,22.78,8.89
18658,1984-03-06,11.67,23.89,1.72
18659,1984-03-07,13.33,24.39,4.39
18660,1984-03-08,13.28,23.28,5.0
18661,1984-03-09,13.06,21.11,5.61
18662,1984-03-10,14.0,25.0,5.0
18663,1984-03-11,14.39,24.39,5.61
18664,1984-03-12,13.67,22.22,6.11
18665,1984-03-13,14.11,21.72,9.39
18666,1984-03-14,14.39,20.61,11.72
18667,1984-03-15,12.06,18.28,8.28
18668,1984-03-16,12.56,19.39,7.78
18669,1984-03-17,12.11,19.39,7.22
18670,1984-03-18,12.89,23.89,5.0
18671,1984-03-19,16.83,26.11,5.61
18672,1984-03-20,17.44,27.78,5.61
18673,1984-03-21,15.5,27.22,6.72
18674,1984-03-22,14.22,23.28,6.11
18675,1984-03-23,15.44,25.0,6.11
18676,1984-03-24,15.11,23.89,6.11
18677,1984-03-25,13.78,22.22,7.22
18678,1984-03-26,12.5,20.0,9.39
18679,1984-03-27,14.06,23.89,7.22
18680,1984-03-28,15.22,24.39,6.11
18681,1984-03-29,14.5,23.28,5.61
18682,1984-03-30,12.28,20.61,4.39
18683,1984-03-31,10.94,17.78,5.61
18684,1984-04-01,8.56,14.39,2.22
18685,1984-04-02,9.72,18.28,2.78
18686,1984-04-03,13.94,26.11,6.11
18687,1984-04-04,14.17,24.39,9.39
18688,1984-04-05,13.44,20.0,10.0
18689,1984-04-06,12.5,18.89,9.39
18690,1984-04-07,12.61,21.72,7.78
18691,1984-04-08,13.33,20.61,6.72
18692,1984-04-09,14.11,21.72,10.0
18693,1984-04-10,14.06,21.72,6.72
18694,1984-04-11,14.56,24.39,7.22
18695,1984-04-12,16.5,30.61,6.72
18696,1984-04-13,19.89,34.39,10.0
18697,1984-04-14,21.67,35.0,9.39
18698,1984-04-15,21.5,32.22,10.0
18699,1984-04-16,20.89,30.61,10.61
18700,1984-04-17,16.72,27.78,8.89
18701,1984-04-18,14.61,21.72,8.28
18702,1984-04-19,13.22,17.78,10.0
18703,1984-04-20,11.67,20.61,3.28
18704,1984-04-21,16.0,25.0,7.78
18705,1984-04-22,17.72,28.89,7.78
18706,1984-04-23,20.11,31.11,8.28
18707,1984-04-24,18.11,28.89,9.39
18708,1984-04-25,13.67,20.61,8.89
18709,1984-04-26,11.83,17.22,6.11
18710,1984-04-27,10.11,14.39,3.89
18711,1984-04-28,9.89,19.39,3.89
18712,1984-04-29,12.33,19.39,6.11
18713,1984-04-30,13.61,20.61,9.39
18714,1984-05-01,12.78,19.39,6.72
18715,1984-05-02,14.39,21.11,8.89
18716,1984-05-03,17.33,28.89,8.28
18717,1984-05-04,19.61,27.78,11.11
18718,1984-05-05,17.72,27.22,10.0
18719,1984-05-06,17.61,29.39,8.28
18720,1984-05-07,21.5,32.22,10.61
18721,1984-05-08,24.39,35.0,13.89
18722,1984-05-09,23.56,33.89,10.61
18723,1984-05-10,21.89,32.22,12.78
18724,1984-05-11,20.0,30.61,11.72
18725,1984-05-12,21.39,31.72,12.78
18726,1984-05-13,22.67,32.78,13.89
18727,1984-05-14,20.61,31.72,13.89
18728,1984-05-15,15.17,21.72,9.39
18729,1984-05-16,16.0,27.78,7.22
18730,1984-05-17,18.11,27.78,10.0
18731,1984-05-18,19.33,30.0,10.0
18732,1984-05-19,21.0,31.11,11.72
18733,1984-05-20,20.89,29.39,12.78
18734,1984-05-21,17.78,27.22,12.22
18735,1984-05-22,19.06,31.11,12.78
18736,1984-05-23,20.28,30.61,13.28
18737,1984-05-24,20.56,29.39,13.28
18738,1984-05-25,20.61,31.11,12.78
18739,1984-05-26,22.06,31.11,13.89
18740,1984-05-27,23.44,34.39,14.39
18741,1984-05-28,25.78,38.89,14.39
18742,1984-05-29,29.06,42.22,16.72
18743,1984-05-30,25.94,38.28,18.28
18744,1984-05-31,22.17,29.39,15.0
18745,1984-06-01,19.56,28.28,12.78
18746,1984-06-02,19.11,27.22,14.39
18747,1984-06-03,17.39,23.89,13.89
18748,1984-06-04,17.44,23.28,14.39
18749,1984-06-05,16.44,22.22,13.89
18750,1984-06-06,16.61,21.72,13.89
18751,1984-06-07,16.44,22.22,11.11
18752,1984-06-08,17.33,26.72,11.11
18753,1984-06-09,19.67,30.0,11.11
18754,1984-06-10,19.61,28.89,11.72
18755,1984-06-11,18.17,26.11,12.78
18756,1984-06-12,17.83,25.61,12.78
18757,1984-06-13,18.33,25.61,14.39
18758,1984-06-14,17.94,25.0,13.28
18759,1984-06-15,16.0,23.28,11.11
18760,1984-06-16,18.28,28.89,10.61
18761,1984-06-17,21.61,32.22,12.78
18762,1984-06-18,20.61,30.0,14.39
18763,1984-06-19,20.17,28.89,13.89
18764,1984-06-20,19.28,29.39,12.22
18765,1984-06-21,19.61,28.89,9.39
18766,1984-06-22,20.5,30.0,12.22
18767,1984-06-23,22.28,33.89,12.22
18768,1984-06-24,24.33,33.28,19.39
18769,1984-06-25,26.56,33.89,20.0
18770,1984-06-26,25.11,33.28,16.72
18771,1984-06-27,25.56,36.11,16.72
18772,1984-06-28,26.17,35.0,17.22
18773,1984-06-29,24.5,32.78,16.72
18774,1984-06-30,24.17,32.78,16.72
18775,1984-07-01,24.44,36.11,16.72
18776,1984-07-02,26.39,36.11,18.28
18777,1984-07-03,26.22,35.0,18.89
18778,1984-07-04,26.06,35.0,18.28
18779,1984-07-05,26.11,37.78,17.78
18780,1984-07-06,26.39,36.11,17.78
18781,1984-07-07,27.72,36.72,19.39
18782,1984-07-08,28.0,35.0,21.11
18783,1984-07-09,27.78,36.72,20.0
18784,1984-07-10,27.17,37.78,17.78
18785,1984-07-11,27.44,36.11,17.22
18786,1984-07-12,27.78,37.78,18.89
18787,1984-07-13,28.17,38.28,20.61
18788,1984-07-14,27.67,35.0,22.78
18789,1984-07-15,27.94,35.0,22.22
18790,1984-07-16,24.78,31.72,20.61
18791,1984-07-17,25.61,32.78,18.28
18792,1984-07-18,25.44,32.22,18.89
18793,1984-07-19,25.06,32.78,20.61
18794,1984-07-20,24.5,31.72,18.89
18795,1984-07-21,23.11,29.39,17.78
18796,1984-07-22,20.61,27.22,17.78
18797,1984-07-23,21.33,30.61,17.78
18798,1984-07-24,22.0,31.11,15.61
18799,1984-07-25,24.11,35.0,15.0
18800,1984-07-26,27.61,37.22,20.0
18801,1984-07-27,27.56,33.28,21.72
18802,1984-07-28,24.94,31.11,21.11
18803,1984-07-29,24.22,33.89,18.28
18804,1984-07-30,25.28,33.28,19.39
18805,1984-07-31,24.67,31.72,18.28
18806,1984-08-01,24.06,31.72,17.78
18807,1984-08-02,24.22,32.22,17.22
18808,1984-08-03,23.78,33.28,16.72
18809,1984-08-04,24.28,32.22,16.72
18810,1984-08-05,22.78,32.78,15.61
18811,1984-08-06,23.61,32.78,16.11
18812,1984-08-07,25.22,35.61,16.72
18813,1984-08-08,25.5,34.39,16.72
18814,1984-08-09,25.06,33.28,18.28
18815,1984-08-10,23.83,32.78,17.78
18816,1984-08-11,24.17,32.78,17.78
18817,1984-08-12,24.78,34.39,18.28
18818,1984-08-13,24.89,33.28,17.78
18819,1984-08-14,25.5,32.78,18.89
18820,1984-08-15,25.44,32.22,20.61
18821,1984-08-16,26.22,35.0,19.39
18822,1984-08-17,26.67,35.0,20.61
18823,1984-08-18,23.72,27.22,20.61
18824,1984-08-19,22.72,28.28,18.28
18825,1984-08-20,22.67,28.89,19.39
18826,1984-08-21,23.72,31.72,20.0
18827,1984-08-22,25.22,32.78,20.0
18828,1984-08-23,25.39,33.89,18.28
18829,1984-08-24,24.78,33.89,16.72
18830,1984-08-25,23.67,32.78,16.11
18831,1984-08-26,23.22,32.22,18.28
18832,1984-08-27,25.89,36.11,18.28
18833,1984-08-28,27.22,35.61,20.0
18834,1984-08-29,27.78,37.78,20.61
18835,1984-08-30,28.5,37.78,20.61
18836,1984-08-31,27.17,34.39,20.0
18837,1984-09-01,23.72,32.22,13.89
18838,1984-09-02,23.72,33.28,16.72
18839,1984-09-03,26.83,37.22,17.78
18840,1984-09-04,29.11,38.89,21.11
18841,1984-09-05,31.28,40.0,22.22
18842,1984-09-06,30.44,39.39,21.11
18843,1984-09-07,28.78,37.22,19.39
18844,1984-09-08,28.89,36.72,21.11
18845,1984-09-09,30.0,36.72,23.89
18846,1984-09-10,23.33,28.28,20.61
18847,1984-09-11,21.33,27.22,19.39
18848,1984-09-12,21.0,27.22,18.28
18849,1984-09-13,23.56,33.89,17.78
18850,1984-09-14,25.44,35.61,17.22
18851,1984-09-15,26.28,36.11,18.89
18852,1984-09-16,26.89,36.11,19.39
18853,1984-09-17,25.44,35.0,20.0
18854,1984-09-18,27.61,38.28,20.0
18855,1984-09-19,27.33,37.22,19.39
18856,1984-09-20,26.89,35.0,18.89
18857,1984-09-21,21.67,30.0,17.78
18858,1984-09-22,20.78,25.0,18.89
18859,1984-09-23,19.28,23.89,16.72
18860,1984-09-24,18.39,23.89,16.11
18861,1984-09-25,20.61,32.22,12.22
18862,1984-09-26,25.0,33.28,16.11
18863,1984-09-27,23.56,32.78,16.72
18864,1984-09-28,24.5,34.39,16.11
18865,1984-09-29,24.44,32.78,16.11
18866,1984-09-30,22.0,32.22,15.0
18867,1984-10-01,17.5,25.61,11.72
18868,1984-10-02,15.0,22.22,9.39
18869,1984-10-03,16.78,24.39,10.61
18870,1984-10-04,16.56,22.22,12.22
18871,1984-10-05,16.61,22.78,13.28
18872,1984-10-06,17.78,27.78,10.61
18873,1984-10-07,20.33,32.22,11.11
18874,1984-10-08,21.33,30.61,11.72
18875,1984-10-09,18.56,27.22,11.11
18876,1984-10-10,17.33,25.61,13.28
18877,1984-10-11,17.67,22.78,15.61
18878,1984-10-12,17.67,26.11,13.28
18879,1984-10-13,19.0,29.39,10.61
18880,1984-10-14,18.44,27.78,11.72
18881,1984-10-15,16.5,23.89,12.22
18882,1984-10-16,17.11,22.22,11.72
18883,1984-10-17,14.89,21.11,11.11
18884,1984-10-18,12.44,20.0,6.72
18885,1984-10-19,13.39,20.0,7.22
18886,1984-10-20,14.33,18.89,10.61
18887,1984-10-21,12.89,20.0,7.22
18888,1984-10-22,14.11,22.78,6.11
18889,1984-10-23,15.0,22.22,7.22
18890,1984-10-24,14.67,24.39,6.72
18891,1984-10-25,16.33,23.28,8.89
18892,1984-10-26,15.22,23.28,5.61
18893,1984-10-27,14.44,22.22,10.0
18894,1984-10-28,14.22,20.0,11.72
18895,1984-10-29,13.89,22.78,6.72
18896,1984-10-30,14.89,22.22,8.89
18897,1984-10-31,14.33,20.61,10.61
18898,1984-11-01,15.17,27.22,5.0
18899,1984-11-02,16.0,26.11,7.22
18900,1984-11-03,13.39,22.22,6.11
18901,1984-11-04,15.11,28.89,5.61
18902,1984-11-05,16.61,26.11,7.78
18903,1984-11-06,14.61,21.72,11.72
18904,1984-11-07,13.94,17.78,10.61
18905,1984-11-08,13.11,18.28,8.28
18906,1984-11-09,11.33,20.61,4.39
18907,1984-11-10,13.78,22.78,5.61
18908,1984-11-11,14.0,25.0,5.0
18909,1984-11-12,14.44,23.89,6.11
18910,1984-11-13,14.28,20.61,12.22
18911,1984-11-14,11.5,17.22,7.22
18912,1984-11-15,10.0,16.72,3.89
18913,1984-11-16,11.44,15.61,8.89
18914,1984-11-17,11.44,16.72,7.78
18915,1984-11-18,11.11,16.72,7.22
18916,1984-11-19,11.28,20.61,6.11
18917,1984-11-20,12.72,22.22,3.28
18918,1984-11-21,10.5,18.89,6.11
18919,1984-11-22,7.44,13.28,2.78
18920,1984-11-23,10.17,15.61,6.11
18921,1984-11-24,7.72,15.0,2.78
18922,1984-11-25,9.11,13.28,5.0
18923,1984-11-26,6.39,14.39,1.11
18924,1984-11-27,10.22,16.72,6.11
18925,1984-11-28,10.44,15.61,8.28
18926,1984-11-29,9.06,17.22,5.61
18927,1984-11-30,9.44,18.28,2.22
18928,1984-12-01,10.94,17.78,5.0
18929,1984-12-02,9.78,20.0,0.61
18930,1984-12-03,9.83,16.11,6.11
18931,1984-12-04,7.67,15.0,2.22
18932,1984-12-05,9.78,13.89,6.11
18933,1984-12-06,15.39,20.61,12.78
18934,1984-12-07,16.94,19.39,14.39
18935,1984-12-08,12.56,17.78,8.28
18936,1984-12-09,10.67,17.78,5.0
18937,1984-12-10,12.11,16.72,8.89
18938,1984-12-11,12.28,15.61,10.61
18939,1984-12-12,9.67,15.0,6.72
18940,1984-12-13,9.72,12.78,6.72
18941,1984-12-14,9.33,12.22,6.72
18942,1984-12-15,5.33,11.72,-1.0
18943,1984-12-16,8.22,15.0,5.0
18944,1984-12-17,5.56,11.72,0.0
18945,1984-12-18,7.11,11.72,3.28
18946,1984-12-19,10.11,12.78,8.28
18947,1984-12-20,8.06,11.72,5.61
18948,1984-12-21,6.5,13.89,1.11
18949,1984-12-22,9.94,14.39,6.11
18950,1984-12-23,9.06,17.78,2.22
18951,1984-12-24,8.5,18.89,1.11
18952,1984-12-25,10.72,18.89,2.78
18953,1984-12-26,7.0,16.72,1.72
18954,1984-12-27,9.5,13.28,7.78
18955,1984-12-28,8.61,13.89,3.89
18956,1984-12-29,9.83,14.39,7.78
18957,1984-12-30,10.11,16.11,3.89
18958,1984-12-31,9.17,18.28,2.22
18959,1985-01-01,11.06,17.78,1.72
18960,1985-01-02,11.72,16.72,5.61
18961,1985-01-03,11.94,16.11,6.11
18962,1985-01-04,13.39,19.39,7.78
18963,1985-01-05,14.5,20.61,7.22
18964,1985-01-06,13.06,18.89,8.28
18965,1985-01-07,10.83,16.72,7.78
18966,1985-01-08,9.22,11.72,7.78
18967,1985-01-09,9.17,12.78,6.11
18968,1985-01-10,9.22,16.72,3.28
18969,1985-01-11,9.28,16.72,2.22
18970,1985-01-12,10.67,15.61,8.28
18971,1985-01-13,11.39,17.78,6.72
18972,1985-01-14,9.0,18.28,0.0
18973,1985-01-15,8.44,18.89,1.11
18974,1985-01-16,9.33,18.89,1.72
18975,1985-01-17,10.56,18.89,2.78
18976,1985-01-18,9.39,19.39,1.72
18977,1985-01-19,8.17,17.78,0.61
18978,1985-01-20,7.06,13.28,3.89
18979,1985-01-21,8.44,11.11,7.78
18980,1985-01-22,9.83,12.22,8.28
18981,1985-01-23,8.78,15.61,3.28
18982,1985-01-24,11.22,15.61,5.0
18983,1985-01-25,10.39,16.11,4.39
18984,1985-01-26,10.11,15.0,5.61
18985,1985-01-27,8.61,13.28,2.22
18986,1985-01-28,7.22,12.22,3.89
18987,1985-01-29,7.72,10.61,2.78
18988,1985-01-30,6.61,11.11,3.28
18989,1985-01-31,5.44,10.61,-0.5
18990,1985-02-01,4.72,10.0,-0.5
18991,1985-02-02,5.33,9.39,1.72
18992,1985-02-03,4.94,9.39,1.72
18993,1985-02-04,5.61,9.39,2.78
18994,1985-02-05,4.17,11.11,-1.61
18995,1985-02-06,5.11,11.72,-1.0
18996,1985-02-07,5.61,13.28,0.0
18997,1985-02-08,6.78,12.78,1.72
18998,1985-02-09,10.06,12.78,8.89
18999,1985-02-10,7.72,16.11,0.0
19000,1985-02-11,13.06,20.0,6.72
19001,1985-02-12,13.94,24.39,4.39
19002,1985-02-13,15.83,26.11,6.11
19003,1985-02-14,18.61,25.0,7.78
19004,1985-02-15,16.89,26.11,6.72
19005,1985-02-16,13.94,25.0,5.61
19006,1985-02-17,13.11,22.22,6.11
19007,1985-02-18,12.06,18.89,8.28
19008,1985-02-19,12.22,17.22,8.89
19009,1985-02-20,10.72,16.11,8.89
19010,1985-02-21,11.83,18.28,7.22
19011,1985-02-22,9.83,18.28,1.11
19012,1985-02-23,11.06,20.61,5.0
19013,1985-02-24,12.22,21.11,3.28
19014,1985-02-25,11.94,22.78,3.28
19015,1985-02-26,14.11,24.39,5.0
19016,1985-02-27,12.78,22.78,3.28
19017,1985-02-28,11.94,22.22,3.89
19018,1985-03-01,10.39,18.28,3.28
19019,1985-03-02,10.11,15.61,6.72
19020,1985-03-03,4.78,12.78,-0.5
19021,1985-03-04,6.44,13.89,-0.5
19022,1985-03-05,6.78,14.39,0.0
19023,1985-03-06,6.78,12.22,1.11
19024,1985-03-07,6.78,12.22,0.61
19025,1985-03-08,9.28,21.11,2.22
19026,1985-03-09,12.17,21.72,4.39
19027,1985-03-10,14.33,19.39,10.61
19028,1985-03-11,12.11,18.89,6.72
19029,1985-03-12,9.44,15.61,3.28
19030,1985-03-13,10.5,22.22,2.78
19031,1985-03-14,11.17,20.61,7.22
19032,1985-03-15,11.39,15.0,7.78
19033,1985-03-16,11.56,16.72,8.89
19034,1985-03-17,11.56,21.11,3.89
19035,1985-03-18,9.83,20.0,4.39
19036,1985-03-19,8.11,17.22,4.39
19037,1985-03-20,11.56,23.89,2.78
19038,1985-03-21,11.22,22.78,5.0
19039,1985-03-22,12.44,22.78,6.72
19040,1985-03-23,14.39,26.72,3.89
19041,1985-03-24,15.61,25.61,5.61
19042,1985-03-25,11.78,22.78,3.89
19043,1985-03-26,10.56,16.72,6.72
19044,1985-03-27,10.56,15.61,7.78
19045,1985-03-28,10.0,13.28,7.78
19046,1985-03-29,7.78,16.72,1.11
19047,1985-03-30,10.28,20.61,2.78
19048,1985-03-31,13.17,27.22,2.78
19049,1985-04-01,19.44,28.89,8.28
19050,1985-04-02,20.17,31.11,7.78
19051,1985-04-03,18.89,30.0,9.39
19052,1985-04-04,16.17,25.61,6.72
19053,1985-04-05,14.5,22.78,10.61
19054,1985-04-06,15.0,22.22,11.72
19055,1985-04-07,16.28,29.39,11.11
19056,1985-04-08,19.39,31.11,10.0
19057,1985-04-09,18.61,28.89,8.28
19058,1985-04-10,16.22,27.22,6.72
19059,1985-04-11,16.06,26.72,7.22
19060,1985-04-12,18.06,31.72,8.28
19061,1985-04-13,21.89,35.61,10.61
19062,1985-04-14,22.0,33.28,11.72
19063,1985-04-15,19.33,29.39,8.28
19064,1985-04-16,14.61,25.0,7.78
19065,1985-04-17,13.67,20.0,10.0
19066,1985-04-18,11.56,15.0,8.28
19067,1985-04-19,12.44,16.72,10.0
19068,1985-04-20,13.0,16.11,10.0
19069,1985-04-21,11.0,14.39,8.28
19070,1985-04-22,13.5,19.39,11.11
19071,1985-04-23,15.94,29.39,6.72
19072,1985-04-24,18.61,27.78,8.28
19073,1985-04-25,16.22,26.72,7.78
19074,1985-04-26,16.78,22.22,11.72
19075,1985-04-27,15.0,23.28,5.0
19076,1985-04-28,16.39,23.89,6.72
19077,1985-04-29,15.72,25.61,7.78
19078,1985-04-30,18.5,30.61,10.61
19079,1985-05-01,20.56,31.11,10.61
19080,1985-05-02,19.83,28.89,10.61
19081,1985-05-03,18.11,26.11,11.72
19082,1985-05-04,15.83,24.39,9.39
19083,1985-05-05,15.0,23.28,10.0
19084,1985-05-06,15.11,20.61,12.22
19085,1985-05-07,14.06,21.11,9.39
19086,1985-05-08,14.61,23.28,8.89
19087,1985-05-09,15.11,21.11,11.72
19088,1985-05-10,12.83,18.28,7.78
19089,1985-05-11,12.22,17.22,8.28
19090,1985-05-12,14.0,20.61,10.61
19091,1985-05-13,16.83,30.0,8.28
19092,1985-05-14,20.5,30.61,10.0
19093,1985-05-15,19.94,28.89,10.0
19094,1985-05-16,16.78,25.61,11.11
19095,1985-05-17,14.78,22.78,10.0
19096,1985-05-18,15.11,25.0,7.22
19097,1985-05-19,15.06,23.28,10.0
19098,1985-05-20,16.11,24.39,11.72
19099,1985-05-21,17.5,27.22,12.22
19100,1985-05-22,20.56,32.22,11.72
19101,1985-05-23,22.56,32.22,13.89
19102,1985-05-24,20.56,30.61,12.78
19103,1985-05-25,17.67,26.72,12.78
19104,1985-05-26,16.72,23.89,12.78
19105,1985-05-27,15.83,22.78,12.22
19106,1985-05-28,16.06,25.0,8.28
19107,1985-05-29,16.39,23.89,8.89
19108,1985-05-30,17.83,23.89,11.11
19109,1985-05-31,15.78,23.28,10.61
19110,1985-06-01,14.5,21.72,8.89
19111,1985-06-02,14.89,21.11,8.28
19112,1985-06-03,15.33,20.0,12.22
19113,1985-06-04,16.61,27.22,9.39
19114,1985-06-05,20.78,32.22,11.11
19115,1985-06-06,24.89,37.22,15.0
19116,1985-06-07,27.67,38.28,16.11
19117,1985-06-08,26.83,37.22,15.61
19118,1985-06-09,25.61,35.61,14.39
19119,1985-06-10,23.89,33.89,15.0
19120,1985-06-11,22.39,32.22,14.39
19121,1985-06-12,22.17,32.22,13.89
19122,1985-06-13,21.83,31.11,13.89
19123,1985-06-14,21.67,32.22,13.28
19124,1985-06-15,23.67,33.89,15.0
19125,1985-06-16,23.17,32.78,14.39
19126,1985-06-17,23.44,35.61,13.89
19127,1985-06-18,23.5,32.78,14.39
19128,1985-06-19,23.5,32.22,15.0
19129,1985-06-20,20.78,30.61,13.28
19130,1985-06-21,18.39,27.78,12.22
19131,1985-06-22,20.17,32.22,11.72
19132,1985-06-23,21.94,31.11,13.89
19133,1985-06-24,18.56,30.0,14.39
19134,1985-06-25,16.33,23.89,11.72
19135,1985-06-26,22.22,38.28,11.72
19136,1985-06-27,26.94,38.28,15.0
19137,1985-06-28,27.5,37.78,16.72
19138,1985-06-29,25.94,36.11,15.61
19139,1985-06-30,27.5,38.28,17.22
19140,1985-07-01,29.83,39.39,17.78
19141,1985-07-02,30.11,40.0,18.89
19142,1985-07-03,29.94,42.22,18.28
19143,1985-07-04,29.67,40.61,20.0
19144,1985-07-05,26.17,34.39,18.28
19145,1985-07-06,24.5,33.28,17.22
19146,1985-07-07,24.83,37.78,16.72
19147,1985-07-08,27.94,40.61,17.78
19148,1985-07-09,29.06,37.78,23.89
19149,1985-07-10,26.17,33.89,18.89
19150,1985-07-11,27.17,36.11,20.0
19151,1985-07-12,27.72,36.11,19.39
19152,1985-07-13,26.61,36.72,17.78
19153,1985-07-14,25.83,37.78,17.22
19154,1985-07-15,24.67,35.61,19.39
19155,1985-07-16,26.22,35.0,20.0
19156,1985-07-17,25.94,33.89,18.89
19157,1985-07-18,24.0,32.22,18.28
19158,1985-07-19,25.06,31.72,20.61
19159,1985-07-20,25.11,32.78,18.28
19160,1985-07-21,25.17,33.28,17.22
19161,1985-07-22,24.44,32.22,16.72
19162,1985-07-23,23.22,32.78,15.0
19163,1985-07-24,21.83,31.11,15.61
19164,1985-07-25,22.11,32.22,16.72
19165,1985-07-26,24.61,35.61,16.72
19166,1985-07-27,26.89,35.61,17.22
19167,1985-07-28,26.0,35.0,17.22
19168,1985-07-29,23.44,36.72,15.61
19169,1985-07-30,21.39,30.61,12.22
19170,1985-07-31,22.0,30.61,14.39
19171,1985-08-01,21.5,30.61,12.78
19172,1985-08-02,22.5,32.78,13.28
19173,1985-08-03,23.0,33.28,12.78
19174,1985-08-04,23.39,33.28,13.28
19175,1985-08-05,23.44,34.39,13.28
19176,1985-08-06,24.61,34.39,15.0
19177,1985-08-07,24.33,33.28,15.0
19178,1985-08-08,23.56,34.39,16.11
19179,1985-08-09,22.33,32.78,14.39
19180,1985-08-10,21.17,30.61,15.0
19181,1985-08-11,20.33,28.89,15.0
19182,1985-08-12,18.78,27.78,13.28
19183,1985-08-13,18.5,27.22,13.28
19184,1985-08-14,19.89,30.0,12.78
19185,1985-08-15,21.44,32.78,13.28
19186,1985-08-16,21.67,31.11,13.89
19187,1985-08-17,19.83,28.28,14.39
19188,1985-08-18,19.33,29.39,13.28
19189,1985-08-19,21.5,31.72,13.28
19190,1985-08-20,21.94,31.11,14.39
19191,1985-08-21,21.5,33.89,12.22
19192,1985-08-22,24.06,35.0,14.39
19193,1985-08-23,25.28,38.89,13.28
19194,1985-08-24,28.61,41.11,17.78
19195,1985-08-25,30.72,42.22,20.61
19196,1985-08-26,30.94,41.11,22.22
19197,1985-08-27,27.78,37.22,18.89
19198,1985-08-28,27.72,38.89,18.28
19199,1985-08-29,28.94,40.61,17.78
19200,1985-08-30,29.78,40.0,20.0
19201,1985-08-31,29.17,38.89,19.39
19202,1985-09-01,26.89,37.22,18.89
19203,1985-09-02,23.78,32.22,16.72
19204,1985-09-03,20.39,29.39,16.72
19205,1985-09-04,16.33,21.11,13.89
19206,1985-09-05,16.17,20.0,14.39
19207,1985-09-06,17.22,24.39,13.28
19208,1985-09-07,19.17,25.61,15.0
19209,1985-09-08,19.28,25.0,15.0
19210,1985-09-09,18.94,23.89,16.11
19211,1985-09-10,16.83,23.28,12.78
19212,1985-09-11,15.67,21.72,9.39
19213,1985-09-12,17.72,31.11,8.89
19214,1985-09-13,22.17,33.89,11.72
19215,1985-09-14,21.56,32.22,11.11
19216,1985-09-15,21.39,31.11,11.72
19217,1985-09-16,19.33,28.28,12.22
19218,1985-09-17,18.0,26.11,13.28
19219,1985-09-18,15.56,24.39,13.28
19220,1985-09-19,14.17,23.28,8.89
19221,1985-09-20,17.83,28.89,10.0
19222,1985-09-21,21.17,32.22,12.22
19223,1985-09-22,21.39,30.61,12.22
19224,1985-09-23,22.44,33.28,13.89
19225,1985-09-24,24.28,36.11,15.0
19226,1985-09-25,22.83,32.78,15.61
19227,1985-09-26,21.17,27.78,18.89
19228,1985-09-27,19.11,23.28,16.72
19229,1985-09-28,18.78,23.89,15.61
19230,1985-09-29,18.11,23.28,14.39
19231,1985-09-30,18.89,26.11,14.39
19232,1985-10-01,19.0,29.39,12.78
19233,1985-10-02,21.28,33.89,12.22
19234,1985-10-03,23.94,35.0,15.0
19235,1985-10-04,22.94,33.28,15.61
19236,1985-10-05,23.83,33.89,15.61
19237,1985-10-06,23.61,31.11,17.22
19238,1985-10-07,18.61,25.61,15.0
19239,1985-10-08,16.56,20.61,14.39
19240,1985-10-09,14.06,20.0,10.61
19241,1985-10-10,16.44,23.28,10.0
19242,1985-10-11,16.11,24.39,8.89
19243,1985-10-12,15.94,23.89,8.28
19244,1985-10-13,15.17,23.28,8.28
19245,1985-10-14,18.0,25.61,11.11
19246,1985-10-15,19.5,27.78,9.39
19247,1985-10-16,19.61,27.78,11.11
19248,1985-10-17,16.78,25.61,12.22
19249,1985-10-18,16.78,24.39,12.78
19250,1985-10-19,17.28,27.78,9.39
19251,1985-10-20,17.61,25.61,8.89
19252,1985-10-21,15.89,22.78,12.22
19253,1985-10-22,14.06,18.89,10.0
19254,1985-10-23,14.94,27.78,6.72
19255,1985-10-24,17.94,28.28,9.39
19256,1985-10-25,17.83,27.22,10.0
19257,1985-10-26,17.83,28.89,9.39
19258,1985-10-27,16.72,26.72,9.39
19259,1985-10-28,16.28,22.22,13.89
19260,1985-10-29,13.44,21.11,8.28
19261,1985-10-30,14.33,23.28,7.78
19262,1985-10-31,15.67,24.39,11.72
19263,1985-11-01,15.61,28.28,6.11
19264,1985-11-02,18.39,29.39,7.78
19265,1985-11-03,17.94,29.39,7.78
19266,1985-11-04,17.67,26.72,10.61
19267,1985-11-05,14.72,22.78,7.22
19268,1985-11-06,15.28,28.89,7.22
19269,1985-11-07,16.56,26.72,7.78
